Release,Opening,Total Gross,% of Total,Theaters,Average,Date,Distributor,Opening_Lag1,TotalGross_Lag1,Opening_RollingMean7,TotalGross_RollingMean7,Holiday,Action,Comedy,Drama,Opening_AvgOpening,Total Gross_AvgTotalGross,Opening_AvgOpening.1,Total Gross_AvgTotalGross.1,Opening_AvgOpening.2,Total Gross_AvgTotalGross.2,Opening_AvgOpening.3,Total Gross_AvgTotalGross.3,Opening_AvgOpening.4,Total Gross_AvgTotalGross.4,Opening_AvgOpening.5,Total Gross_AvgTotalGross.5,Genre_Comedy,Genre_Drama,Director_Director2,Director_Director3,Opening_to_TotalGross_Ratio
92,1.0,0.21212121212121213,51,0.5151515151515152,35,2024-05-10,18,0.696969696969697,0.6262626262626263,0.598848368522073,0.37444933920704837,1,0,1,0,4,19,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,4.714285714285714
30,0.8787878787878789,0.0,10,0.8484848484848485,3,2024-01-25,25,0.6060606060606061,0.30303030303030304,0.7255278310940498,0.2599118942731278,1,1,0,0,91,52,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,inf
70,0.010101010101010102,0.23232323232323235,3,0.18181818181818182,25,2024-05-16,39,0.8787878787878789,0.0,0.6468330134357005,0.27533039647577084,1,0,1,0,15,1,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.043478260869565216
38,0.595959595959596,0.6565656565656566,64,0.5050505050505051,35,2023-05-11,26,0.26262626262626265,0.4040404040404041,0.45489443378119,0.27533039647577084,0,0,1,0,23,20,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.9076923076923078
9,0.7777777777777778,0.17171717171717174,87,0.13131313131313133,33,2023-04-23,75,0.595959595959596,0.6565656565656566,0.46065259117082524,0.2334801762114537,0,1,0,0,55,88,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,4.529411764705882
42,0.9696969696969697,0.30303030303030304,98,0.16161616161616163,91,2023-08-03,53,0.8080808080808082,0.8686868686868687,0.5758157389635317,0.46916299559471364,0,0,0,1,69,24,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,3.2
11,0.787878787878788,0.9494949494949496,54,0.7777777777777778,10,2024-02-13,41,0.5252525252525253,0.8585858585858587,0.48560460652591186,0.9427312775330395,1,0,0,1,91,64,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.8297872340425532
12,0.888888888888889,0.5353535353535354,56,0.030303030303030304,74,2024-02-11,48,0.7171717171717172,0.5858585858585859,0.45297504798464494,0.9317180616740087,0,1,0,0,24,53,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,1.6603773584905661
28,0.8282828282828284,0.9696969696969697,35,0.13131313131313133,77,2024-11-22,29,0.888888888888889,0.5353535353535354,0.5700575815738963,0.9999999999999999,1,1,0,0,46,52,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.8541666666666667
63,0.37373737373737376,0.6363636363636365,86,0.888888888888889,6,2023-07-13,80,0.8282828282828284,0.9696969696969697,0.6122840690978887,0.922907488986784,0,0,1,0,0,52,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.5873015873015872
32,0.6161616161616162,0.14141414141414144,1,0.5151515151515152,43,2024-11-05,17,0.43434343434343436,0.7171717171717172,0.3109404990403072,0.4603524229074888,1,0,1,0,10,67,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,4.357142857142857
91,0.5050505050505051,0.48484848484848486,8,0.5757575757575758,44,2023-01-14,31,0.6767676767676768,0.9797979797979799,0.30710172744721687,0.42951541850220243,0,0,0,1,70,28,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,1.0416666666666667
84,0.6666666666666667,0.4444444444444445,7,0.8686868686868687,15,2023-01-14,66,0.8282828282828284,0.09090909090909091,0.47792706333973134,0.4713656387665197,0,0,1,0,23,43,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,1.5
0,0.09090909090909091,0.797979797979798,71,0.5555555555555556,88,2023-04-09,11,0.6666666666666667,0.4444444444444445,0.48944337811900196,0.5814977973568283,0,1,0,0,68,42,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.11392405063291139
91,0.9696969696969697,0.6767676767676768,45,0.9797979797979799,66,2024-03-11,7,0.17171717171717174,0.6161616161616162,0.5067178502879078,0.6762114537444931,1,0,0,1,81,81,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,1.4328358208955223
65,0.7373737373737375,0.4444444444444445,46,0.6262626262626263,75,2023-09-14,54,0.9696969696969697,0.6767676767676768,0.5182341650671786,0.5594713656387664,0,1,0,0,50,42,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,1.6590909090909092
98,0.393939393939394,0.797979797979798,37,0.7676767676767677,86,2023-01-19,21,0.22222222222222224,0.5555555555555556,0.38195777351247595,0.7290748898678413,0,0,0,1,25,84,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.4936708860759494
65,0.393939393939394,0.020202020202020204,98,0.9696969696969697,23,2024-08-11,17,0.7676767676767677,0.48484848484848486,0.5201535508637236,0.4889867841409692,0,0,0,1,88,15,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,19.5
5,0.20202020202020204,0.696969696969697,95,0.4747474747474748,38,2023-05-17,9,0.9292929292929294,0.18181818181818182,0.5527831094049905,0.4625550660792951,0,0,1,0,8,8,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.2898550724637681
25,0.030303030303030304,0.8080808080808082,15,0.14141414141414144,98,2023-12-25,68,0.20202020202020204,0.696969696969697,0.4836852207293666,0.46475770925110127,0,0,0,1,60,94,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.0375
22,0.393939393939394,0.6363636363636365,84,0.22222222222222224,28,2024-08-01,89,0.6666666666666667,0.6262626262626263,0.40690978886756224,0.5374449339207046,1,0,1,0,24,12,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.619047619047619
45,0.23232323232323235,0.7474747474747475,25,0.9797979797979799,27,2024-01-11,74,0.16161616161616163,0.6262626262626263,0.28214971209213047,0.7555066079295153,1,0,1,0,58,71,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.3108108108108108
70,0.43434343434343436,0.8686868686868687,40,0.7474747474747475,41,2024-03-21,49,0.19191919191919193,0.9595959595959597,0.2687140115163148,0.8414096916299557,1,0,0,1,2,46,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.5
61,0.98989898989899,0.13131313131313133,62,0.6060606060606061,30,2023-10-05,16,0.43434343434343436,0.8686868686868687,0.38195777351247595,0.7312775330396475,0,0,1,0,49,35,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,7.538461538461538
7,0.787878787878788,0.020202020202020204,61,0.4646464646464647,76,2023-04-22,87,0.98989898989899,0.13131313131313133,0.39923224568138194,0.5903083700440528,0,0,0,1,92,97,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,39.0
81,0.7070707070707072,0.9292929292929294,30,0.6363636363636365,24,2024-04-17,13,0.787878787878788,0.020202020202020204,0.4299424184261036,0.7180616740088104,1,0,1,0,83,84,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.7608695652173914
19,0.6363636363636365,0.15151515151515152,50,0.36363636363636365,72,2024-01-27,41,0.21212121212121213,0.3434343434343435,0.5163147792706334,0.526431718061674,0,0,1,0,28,37,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,4.2
29,0.9797979797979799,0.5757575757575758,67,0.6666666666666667,70,2023-06-30,6,0.797979797979798,0.33333333333333337,0.579654510556622,0.4515418502202643,0,1,0,0,77,8,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,1.7017543859649122
56,0.5454545454545455,0.595959595959596,98,0.6161616161616162,29,2024-05-30,21,0.7575757575757577,0.4141414141414142,0.5431861804222649,0.46475770925110127,1,0,1,0,16,37,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.9152542372881356
34,0.787878787878788,0.6666666666666667,86,0.2828282828282829,33,2023-10-02,40,0.9696969696969697,0.787878787878788,0.508637236084453,0.9207048458149777,0,0,1,0,0,60,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,1.1818181818181819
13,0.5151515151515152,0.9595959595959597,5,0.09090909090909091,70,2023-03-27,97,0.787878787878788,0.6666666666666667,0.5028790786948176,0.9999999999999999,0,1,0,0,63,75,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.536842105263158
55,0.797979797979798,0.4040404040404041,31,0.14141414141414144,61,2023-03-04,27,0.5151515151515152,0.9595959595959597,0.48944337811900196,0.8942731277533039,0,1,0,0,86,59,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,1.9749999999999999
75,0.48484848484848486,0.5555555555555556,62,0.020202020202020204,48,2023-11-26,25,0.8989898989898991,0.5151515151515152,0.7216890595009597,0.6255506607929514,0,0,0,1,60,53,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.8727272727272727
61,0.0,0.48484848484848486,24,0.09090909090909091,79,2024-10-19,57,0.48484848484848486,0.5555555555555556,0.6238003838771593,0.5220264317180614,0,1,0,0,25,89,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.0
77,0.7070707070707072,0.32323232323232326,25,0.4444444444444445,83,2023-04-17,66,0.0,0.48484848484848486,0.6065259117082534,0.5044052863436124,0,0,1,0,43,32,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,2.1875
19,0.5858585858585859,0.4545454545454546,2,0.5454545454545455,11,2023-10-03,65,0.7777777777777778,0.8787878787878789,0.579654510556622,0.5814977973568283,0,0,1,0,21,17,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,1.2888888888888888
13,0.09090909090909091,0.11111111111111112,37,0.33333333333333337,40,2024-08-20,16,0.22222222222222224,0.5252525252525253,0.3147792706333973,0.594713656387665,1,1,0,0,84,85,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.8181818181818181
3,0.8181818181818182,0.686868686868687,18,0.010101010101010102,11,2024-07-09,73,0.09090909090909091,0.11111111111111112,0.4702495201535508,0.6387665198237885,1,1,0,0,7,10,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,1.1911764705882353
83,0.3434343434343435,0.5050505050505051,17,0.8787878787878789,71,2023-05-09,43,0.25252525252525254,0.24242424242424243,0.3877159309021113,0.32599118942731276,0,1,0,0,32,46,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.68
56,0.04040404040404041,0.25252525252525254,29,0.5353535353535354,12,2023-08-19,28,0.393939393939394,0.888888888888889,0.2975047984644915,0.40088105726872236,0,0,1,0,75,1,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.16
6,0.25252525252525254,0.8989898989898991,87,0.7575757575757577,15,2024-05-11,39,0.04040404040404041,0.25252525252525254,0.1554702495201535,0.5770925110132158,0,1,0,0,40,52,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.28089887640449435
49,0.14141414141414144,0.06060606060606061,39,0.27272727272727276,31,2023-05-17,14,0.25252525252525254,0.8989898989898991,0.16698656429942413,0.5903083700440528,0,0,1,0,92,84,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,2.3333333333333335
50,0.7373737373737375,0.42424242424242425,14,0.37373737373737376,14,2024-09-15,92,0.5353535353535354,0.27272727272727276,0.23800383877159306,0.5616740088105726,0,0,0,1,24,86,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,1.7380952380952381
41,0.797979797979798,0.7575757575757577,68,0.9797979797979799,0,2023-05-26,95,0.9797979797979799,0.3535353535353536,0.49328214971209217,0.5550660792951541,0,0,1,0,61,37,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,1.0533333333333332
51,0.43434343434343436,0.9797979797979799,84,0.5555555555555556,54,2024-03-22,69,0.04040404040404041,0.20202020202020204,0.3051823416506718,0.605726872246696,1,0,0,1,41,58,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.44329896907216493
3,0.24242424242424243,0.686868686868687,29,0.7575757575757577,67,2023-09-28,28,0.7272727272727273,0.16161616161616163,0.32821497120921306,0.5462555066079294,0,0,1,0,11,81,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.3529411764705882
81,0.43434343434343436,0.7171717171717172,53,0.9494949494949496,33,2023-06-19,35,0.6464646464646465,0.8484848484848485,0.29942418426103634,0.7599118942731277,0,0,0,1,13,91,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.6056338028169014
88,0.0,0.06060606060606061,56,0.9494949494949496,11,2023-06-23,49,0.030303030303030304,0.38383838383838387,0.21497120921305177,0.5991189427312773,0,0,1,0,61,40,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.0
94,0.33333333333333337,0.696969696969697,44,0.5757575757575758,50,2023-01-26,43,0.0,0.06060606060606061,0.14011516314779268,0.7158590308370043,0,0,1,0,50,66,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.4782608695652174
77,0.12121212121212122,0.26262626262626265,5,0.16161616161616163,35,2024-05-02,80,0.20202020202020204,0.23232323232323235,0.1535508637236084,0.40088105726872236,1,1,0,0,66,98,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.4615384615384615
97,0.494949494949495,0.797979797979798,24,0.11111111111111112,70,2023-01-26,16,0.04040404040404041,0.8989898989898991,0.2763915547024952,0.5418502202643172,0,0,1,0,88,78,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.620253164556962
1,0.8181818181818182,0.6363636363636365,73,0.686868686868687,8,2024-09-26,33,0.4545454545454546,0.6565656565656566,0.6333973128598848,0.49559471365638763,1,0,1,0,2,73,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,1.2857142857142856
20,0.6565656565656566,0.5353535353535354,26,0.37373737373737376,89,2023-07-10,61,0.8989898989898991,0.6060606060606061,0.6986564299424184,0.49118942731277504,0,0,0,1,62,84,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,1.2264150943396226
24,0.5353535353535354,0.6666666666666667,5,0.5757575757575758,69,2024-04-18,65,0.8686868686868687,0.9292929292929294,0.6948176583493283,0.7092511013215858,1,1,0,0,64,64,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.803030303030303
38,0.2828282828282829,0.5353535353535354,89,0.8484848484848485,16,2024-02-19,59,0.8787878787878789,0.5252525252525253,0.3685220729366603,0.6497797356828193,1,0,1,0,98,57,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.5283018867924529
92,0.030303030303030304,0.8181818181818182,56,0.48484848484848486,43,2024-02-09,74,0.686868686868687,0.4444444444444445,0.4702495201535508,0.6299559471365637,1,0,1,0,56,76,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.037037037037037035
89,0.17171717171717174,0.8484848484848485,99,0.5151515151515152,45,2023-08-16,21,0.5454545454545455,0.6666666666666667,0.43186180422264886,0.8193832599118941,0,1,0,0,18,4,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.2023809523809524
74,0.787878787878788,0.7171717171717172,82,0.8686868686868687,26,2024-05-23,95,0.17171717171717174,0.8484848484848485,0.4510556621880999,0.8788546255506607,1,0,1,0,32,82,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,1.0985915492957747
82,0.9696969696969697,0.15151515151515152,22,0.06060606060606061,25,2023-10-30,11,0.787878787878788,0.7171717171717172,0.6295585412667947,0.7334801762114536,0,0,1,0,27,32,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,6.4
28,0.8181818181818182,0.11111111111111112,76,0.4040404040404041,1,2024-08-28,44,0.5858585858585859,0.696969696969697,0.7159309021113244,0.4977973568281937,1,0,1,0,34,14,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,7.363636363636363
59,0.9494949494949496,0.4141414141414142,42,0.797979797979798,73,2023-11-04,63,0.8181818181818182,0.11111111111111112,0.746641074856046,0.4317180616740087,0,1,0,0,66,77,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,2.292682926829268
24,0.4747474747474748,0.6464646464646465,52,0.6666666666666667,89,2024-10-08,8,0.9494949494949496,0.4141414141414142,0.6525911708253358,0.5396475770925109,1,1,0,0,44,16,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.734375
39,0.020202020202020204,0.7575757575757577,75,0.6565656565656566,45,2024-12-16,86,0.4747474747474748,0.6464646464646465,0.4721689059500961,0.6674008810572686,1,0,0,1,30,32,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.026666666666666665
19,0.6060606060606061,0.37373737373737376,19,0.24242424242424243,1,2023-05-27,25,0.9393939393939394,0.4545454545454546,0.598848368522073,0.5374449339207046,0,0,1,0,47,24,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,1.6216216216216215
62,0.686868686868687,0.8585858585858587,79,0.4040404040404041,73,2023-09-11,81,0.8383838383838385,0.15151515151515152,0.5067178502879078,0.6563876651982378,0,0,1,0,89,81,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,0.8
76,0.8181818181818182,0.22222222222222224,61,0.32323232323232326,17,2023-11-30,32,0.22222222222222224,0.13131313131313133,0.6103646833013435,0.4273127753303966,0,0,1,0,24,67,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,1.0,0.0,0.0,1.0,3.6818181818181817
1,0.8383838383838385,0.14141414141414144,3,0.8585858585858587,49,2024-08-27,22,0.5252525252525253,0.9191919191919192,0.6180422264875239,0.49339207048458145,1,1,0,0,49,13,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,5.928571428571428
82,0.4747474747474748,0.8585858585858587,20,0.595959595959596,95,2023-11-30,22,0.98989898989899,0.08080808080808081,0.6007677543186181,0.4581497797356828,0,1,0,0,17,96,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,0.5529411764705883
71,0.8080808080808082,0.42424242424242425,94,0.9797979797979799,5,2023-01-20,77,0.4747474747474748,0.8585858585858587,0.564299424184261,0.5154185022026431,0,1,0,0,95,6,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,1.9047619047619049
23,0.6464646464646465,0.17171717171717174,43,0.7575757575757577,56,2024-08-25,70,0.27272727272727276,0.13131313131313133,0.6295585412667947,0.37885462555066074,0,1,0,0,77,81,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,0.0,0.0,1.0,3.764705882352941
53,0.05050505050505051,0.393939393939394,92,0.9393939393939394,1,2023-06-17,1,0.26262626262626265,0.7373737373737375,0.12859884836852206,0.3612334801762114,0,0,0,1,95,26,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,49.080691642651296,49.85878962536023,0.0,1.0,0.0,1.0,0.12820512820512822
